,Borough,Neighborhood,Category,ID,Name
2783,Queens,Flushing,5b8ac81be55d8b002cc4a3ce,Sonic Drive-In,Fast Food Restaurant
2784,Queens,Flushing,55a04fb7498e18131da5d46e,Shun Won Flushing Chinese Restaurant,Chinese Restaurant
2785,Queens,Flushing,4c86de6de602b1f78c9fc37a,Chung Moo Rollrice and Dongas,Korean Restaurant
2786,Queens,Flushing,4bd6436dcfa7b713606927da,Gahwa,Korean Restaurant
2787,Queens,Flushing,4ea4a75d722ec75adf3ebf8b,Ming Xing BBQ,Asian Restaurant
2788,Queens,Long Island City,5a072da8b1538e5613afe96e,Indie,Restaurant
2789,Queens,Long Island City,5a8eeaeff4b5255793fb12d3,Waheyo,Mexican Restaurant
2790,Queens,Long Island City,5c9a607d25fb7b002c724043,Xi'an Famous Foods,Chinese Restaurant
2791,Queens,Long Island City,57f44dfa498e13c278fa4925,Gordo's Cantina,Mexican Restaurant
2792,Queens,Long Island City,57f54617498e2cb89939bbfc,Chipotle Mexican Grill,Mexican Restaurant
2793,Queens,Long Island City,4b527dc6f964a520ac7f27e3,LIC Market,American Restaurant
2794,Queens,Long Island City,5aa41faf178a2a08410ce198,Beebe’s,Italian Restaurant
2795,Queens,Long Island City,53ed8f36498ea1eca81563c1,Il Falco,Italian Restaurant
2796,Queens,Long Island City,50a287a7e4b0033f830f06db,Raj's Indian Kitchen,Indian Restaurant
2797,Queens,Long Island City,5b931ea69d7468002c3b1382,Adda,Indian Restaurant
2798,Queens,Long Island City,5338a897498e1b9bc410d5d1,Beija Flor,Brazilian Restaurant
2799,Queens,Long Island City,5574d051498ed29e025087a4,House of Thai,Thai Restaurant
2800,Queens,Long Island City,5a22f5b8d41bb773bfc3f5c3,Suzuki Shokudo,Japanese Restaurant
2801,Queens,Long Island City,4cf6ddb89d11b1f76cf1c2ed,Astoria Seafood,Seafood Restaurant
2802,Queens,Long Island City,57a13096498e42182b7df641,Oro Restaurant and Lounge,Italian Restaurant
2803,Queens,Long Island City,50574d6de4b0e7a978fa06b1,The Inkan,Restaurant
2804,Queens,Long Island City,4cbdec58035d236addb1ed4e,Boulevard Restaurant,Spanish Restaurant
2805,Queens,Long Island City,5b030af5628c83002c2e9304,Vanessa’s Dumpling House - The Factory,Dumpling Restaurant
2806,Queens,Sunnyside,555d29f7498eb6112f44ecac,SoleLuna,Italian Restaurant
2807,Queens,Sunnyside,4da0dca3b3e7236a4768fd78,I Love Paraguay,South American Restaurant
2808,Queens,Sunnyside,51ec2df8498ee2a4dc8ee843,Don Pollo II,Peruvian Restaurant
2809,Queens,Sunnyside,4c21442f9390c9b640c9c8cd,Fish House,Seafood Restaurant
2810,Queens,Sunnyside,4a6cf6eef964a52034d21fe3,De Mole,Mexican Restaurant
2811,Queens,Sunnyside,5004a603e4b03a9a7558faa1,Takesushi,Sushi Restaurant
2812,Queens,Sunnyside,56217bcc498efe46cdf1b333,Cemitas el Tigre,Mexican Restaurant
2813,Queens,Sunnyside,4e5836461f6e2a1922e29c82,Souk El Shater,Middle Eastern Restaurant
2814,Queens,Sunnyside,4abebdcbf964a520a78f20e3,Ariyoshi Japanese Restaurant,Japanese Restaurant
2815,Queens,Sunnyside,4b3aa78df964a520fe6b25e3,La Pollera Colorada,South American Restaurant
2816,Queens,Sunnyside,5b931ea69d7468002c3b1382,Adda,Indian Restaurant
2817,Queens,Sunnyside,4b08b328f964a520021123e3,Turkish Grill,Turkish Restaurant
2818,Queens,Sunnyside,57346238498e19234e93e838,Thai Diva Cuisine,Thai Restaurant
2819,Queens,Sunnyside,4c0d756e2466a593409e7721,The Haab Mexican Cafe,Mexican Restaurant
2820,Queens,Sunnyside,4a75dd5af964a52076e11fe3,Mangal Kebab,Turkish Restaurant
2821,Queens,Sunnyside,4b942c0cf964a5209f6c34e3,Riko,Peruvian Restaurant
2822,Queens,Sunnyside,54e0f288498ef4224091ca4c,Dumplings & Things,Asian Restaurant
2823,Queens,Sunnyside,4aecab47f964a52026ca21e3,Tito Rad's Grill & Restaurant,Filipino Restaurant
2824,Queens,Sunnyside,5630104d498e08f2c7217877,Doma,Korean Restaurant
2825,Queens,Sunnyside,4ba2a9cbf964a520d00d38e3,Oki Japanese Restaurant,Japanese Restaurant
2826,Queens,Sunnyside,5c24195ac4df1d002c747dff,FUYU Ramen,Ramen Restaurant
2827,Queens,Sunnyside,5be8a67ef870fd002c3a27a2,Sofra Mediterranean Grill,Turkish Restaurant
2828,Queens,Sunnyside,4ca8fed6a6e08cfa1d029594,Tropical Restaurant,Restaurant
2829,Queens,Sunnyside,53949cac498edbdef86e9065,Gakyizompe Restaurant,Tibetan Restaurant
2830,Queens,Sunnyside,57ab54da498e7d61e0c1fe0e,Pelicana Chicken,Korean Restaurant
2831,Queens,Sunnyside,5b030af5628c83002c2e9304,Vanessa’s Dumpling House - The Factory,Dumpling Restaurant
2832,Queens,Sunnyside,4aece833f964a52024cc21e3,Tangra Fusion,Chinese Restaurant
2833,Queens,Sunnyside,4b4a7016f964a520a18726e3,Ten Full Chinese,Chinese Restaurant
2834,Queens,Sunnyside,4ce1741194c3b60c5dc776ea,Dazie's Restaurant,Italian Restaurant
2835,Queens,Sunnyside,4b761f49f964a520333e2ee3,McDonald's,Fast Food Restaurant
2836,Queens,Sunnyside,51cc9e72498e634e309008d0,The Halal Guys,Halal Restaurant
2837,Queens,Sunnyside,4bf6cd2d13aed13ac039eaf7,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant
2838,Queens,East Elmhurst,4f0b6fb3e4b07c79f8f42d61,Rainhas Churrascaria,Brazilian Restaurant
2839,Queens,East Elmhurst,4c6d6878f338236a3280071b,Empire Bar,American Restaurant
2840,Queens,East Elmhurst,50f3d91ae4b04176a10225cd,Minnow,Seafood Restaurant
2841,Queens,East Elmhurst,5480b6d4498e6e352f7a8d3e,Cotto,Italian Restaurant
2842,Queens,East Elmhurst,4d8ff6121d06b1f7df516b3b,Pico Rico,Peruvian Restaurant
2843,Queens,East Elmhurst,4bbd2863a0a0c9b66c5a1b0f,El Fogon Costeno,Latin American Restaurant
2844,Queens,East Elmhurst,4ae22c52f964a520708b21e3,Burger King,Fast Food Restaurant
2845,Queens,East Elmhurst,4da1ee6a540ea1cdf73672de,Tayta,Spanish Restaurant
2846,Queens,East Elmhurst,4c742f48ff1fb60c39cff2a7,Rancho Mateo,South American Restaurant
2847,Queens,East Elmhurst,5691d964498e17b9372346ca,capelli's cafe,Latin American Restaurant
2848,Queens,East Elmhurst,4daa0d7e0cb6a89c6265a89f,Polanco's Restaurant,Spanish Restaurant
2849,Queens,East Elmhurst,51b7d628498e8f000e30b1d7,Los Tacos Locos,Mexican Restaurant
2850,Queens,East Elmhurst,4da4d4c522a5f04d52124155,Mama mia,Restaurant
2851,Queens,East Elmhurst,4baf8346f964a52006063ce3,La Nueva Colombia Restaurant,Colombian Restaurant
2852,Queens,Maspeth,4c4653d8dd35be9ab0a4ddd8,Wakamatsu,Japanese Restaurant
2853,Queens,Maspeth,4c8ad28052a98cfaa66530e9,Sakura 7,Sushi Restaurant
2854,Queens,Maspeth,517467bde4b054415fe7c948,Andrea's Chicken,Peruvian Restaurant
2855,Queens,Maspeth,513d152ee4b0d54ade774b14,Forno Pizzeria & Trattoria,Italian Restaurant
2856,Queens,Maspeth,5c70e2f39e0d54003968f752,Burger King,Fast Food Restaurant
2857,Queens,Maspeth,4d8939167d4c54812ac94f71,Super Bowl,Asian Restaurant
2858,Queens,Maspeth,57560bce498e24587b8de0d9,Moon Palace Kitchen,Chinese Restaurant
2859,Queens,Ridgewood,51609091498eedc7cf34d817,Taquerias Kermes,Mexican Restaurant
2860,Queens,Ridgewood,550b13c6498e8b5069630cee,Little Egypt,Egyptian Restaurant
2861,Queens,Ridgewood,4d4c49317aa6a35d9991d570,Energy Fuel,Restaurant
2862,Queens,Ridgewood,4b89b361f964a520074c32e3,Joe's Restaurant,Italian Restaurant
2863,Queens,Ridgewood,4c38cf0818e72d7f191119f5,Fresh Pond Mexican Restaurant,Mexican Restaurant
2864,Queens,Ridgewood,4fcf9a2de4b07c39d69ed2b1,Tendo Sushi,Sushi Restaurant
2865,Queens,Ridgewood,4d62f28a2bbcf04d9150e723,Burek's Pizza,Eastern European Restaurant
2866,Queens,Ridgewood,58bb761ad8f3e95ec2f565b2,Cachapas y mas,American Restaurant
2867,Queens,Ridgewood,54d673eb498e6e0a0ab0cff5,Gyro World,Greek Restaurant
2868,Queens,Ridgewood,4bddc484e75c0f475787c503,Królewskie Jadło,Polish Restaurant
2869,Queens,Ridgewood,4c7e952afb74236a7b95f7b9,Jorge's Restaurant,Latin American Restaurant
2870,Queens,Ridgewood,4c1e7c9e63750f47d5d3b967,Antica Trattoria,Italian Restaurant
2871,Queens,Ridgewood,4bdf4939e75c0f47d591ca03,Gottscheer Hall,German Restaurant
2872,Queens,Ridgewood,58c42fd6fc73d458333eb80c,While in Kathmandu,Himalayan Restaurant
2873,Queens,Ridgewood,50e1c9708aca7ff2b3e50353,Nepalese Indian Restaurant,Indian Restaurant
2874,Queens,Ridgewood,4d600545b19fa143cf64efc8,Coco Lin Vegetarian House,Vegetarian / Vegan Restaurant
2875,Queens,Ridgewood,4bd4801e637ba59302c8f470,Fajitas Sunrise,Mexican Restaurant
2876,Queens,Ridgewood,4c0bf2adffb8c9b621056e61,La Estrella del Mar,Latin American Restaurant
2877,Queens,Ridgewood,4b8b3fa1f964a520659932e3,Super Pollo Restaurant,Latin American Restaurant
2878,Queens,Ridgewood,5b33a965c9a51700398f7225,The Seneca,Restaurant
2879,Queens,Ridgewood,4e2766c918a83a136227ae85,Johnny's Cafe,Restaurant
2880,Queens,Ridgewood,4d694604fd7ea35d2f34a34a,Guadalajara de Dia II,Mexican Restaurant
2881,Queens,Ridgewood,4b5b8785f964a520fb0429e3,Boston Market,American Restaurant
2882,Queens,Ridgewood,4c703259d97fa1434b58f5ca,Randy's Restaurant,Chinese Restaurant
2883,Queens,Ridgewood,4b537887f964a5208f9e27e3,Tropical Restaurant #3,South American Restaurant
2884,Queens,Ridgewood,4dcf12c8fa7664b7c6b91801,Trattoria Cerbone,Italian Restaurant
2885,Queens,Ridgewood,4bb522aa46d4a593d39cc4c0,Happy Fresh Taco,Mexican Restaurant
2886,Queens,Ridgewood,4ba25cdff964a52051f137e3,Mr Chen,Chinese Restaurant
2887,Queens,Ridgewood,4ace8710f964a5200dd120e3,Bosna Express,Eastern European Restaurant
2888,Queens,Glendale,4b9d6d91f964a52000ac36e3,Shiro of Japan,Japanese Restaurant
2889,Queens,Glendale,4ab427dff964a520227020e3,Manor Oktoberfest,German Restaurant
2890,Queens,Glendale,3fd66200f964a520fcf01ee3,Zum Stammtisch,German Restaurant
2891,Queens,Glendale,4bf08c17b315c9b6692993ff,The Avenue Restaurant,American Restaurant
2892,Queens,Glendale,4bb36f6f2397b713a41438b3,Yerman's Irish Pub,American Restaurant
2893,Queens,Glendale,4a9037aaf964a520991620e3,Chili's Grill & Bar,Tex-Mex Restaurant
2894,Queens,Glendale,4bae571bf964a520ffa43be3,McDonald's,Fast Food Restaurant
2895,Queens,Glendale,4c699cc40e98a593d9eb2459,Sweet Rice,Chinese Restaurant
2896,Queens,Glendale,5abd8ece89e49056c2912666,NTK,Restaurant
2897,Queens,Glendale,53bcb8c6498e5cf43e9785f7,Biagio's Trattoria,Italian Restaurant
2898,Queens,Rego Park,4c50f9ae9d642d7f357fc6dc,Avellino Ristorante & Pizzeria,Italian Restaurant
2899,Queens,Rego Park,4ee7eaf7469064168cac36bf,Bamboo Ya,Japanese Restaurant
2900,Queens,Rego Park,57506961498ee59a1d66aff5,the dinerbar,American Restaurant
2901,Queens,Rego Park,57181cad498eced805bd0fd9,Roast N Co,Restaurant
2902,Queens,Rego Park,523e7d2811d22f1cf32f7a6d,Marani,Kosher Restaurant
2903,Queens,Rego Park,52ed5ca611d2e1fbc62b953d,Blacksea Fish & Grill,Mediterranean Restaurant
2904,Queens,Rego Park,56ad029a498eed4820fad99e,Chidori Japanese Cuisine,Sushi Restaurant
2905,Queens,Rego Park,56316c73498ebdd0e0e53e95,Green Zenphony,Chinese Restaurant
2906,Queens,Rego Park,4ede24237ee5f354d5122374,Don Alex,Peruvian Restaurant
2907,Queens,Rego Park,4b19d21cf964a520cce423e3,Rego Park Sake Sushi,Sushi Restaurant
2908,Queens,Rego Park,4b736f17f964a52050ae2de3,Cheburechnaya,Eastern European Restaurant
2909,Queens,Rego Park,4c39273b2c8020a194458c00,Arzu,Middle Eastern Restaurant
2910,Queens,Rego Park,4df50e846284fefe8fc7dba4,Stix Kosher Restaurant,Middle Eastern Restaurant
2911,Queens,Rego Park,4c8aa1b63dc2a1cd0ca9ae32,Fu Ying Chinese Restaurant,Chinese Restaurant
2912,Queens,Rego Park,530e971c498ea305c708a58f,Tu Arepa Pizza Cafe,Spanish Restaurant
2913,Queens,Rego Park,513502cbe4b0feed3fa72299,Miller's Ale House - Rego Park,Restaurant
2914,Queens,Rego Park,4bac0e01f964a52018e13ae3,Express Soft Taco,Mexican Restaurant
2915,Queens,Rego Park,54568cc5498ed42af61bc55d,Tu Casa Restaurant,Peruvian Restaurant
2916,Queens,Rego Park,5b92a61f2c2d18002e54f7bc,Memories Of Shanghai,Shanghai Restaurant
2917,Queens,Rego Park,5843830606f1a34af891acfb,Mito Asian Fusion,Asian Restaurant
2918,Queens,Rego Park,5625af69498ebbc62b61a382,Aaheli Restaurant,Indian Restaurant
2919,Queens,Rego Park,58335576b50d520d9954f4fb,Chipotle Mexican Grill,Mexican Restaurant
2920,Queens,Rego Park,4e8e48ed29c2c0d8cd1e51b1,Sushi Akio,Sushi Restaurant
2921,Queens,Rego Park,5816184b38fab76741470441,The Bund,Shanghai Restaurant
2922,Queens,Rego Park,4d656149072a6ea8d5befc4d,Asian Bowl,Asian Restaurant
2923,Queens,Rego Park,4bc90857937ca5936d19a592,Thai Pot,Thai Restaurant
2924,Queens,Rego Park,4b6558d7f964a52005ee2ae3,Burger King,Fast Food Restaurant
2925,Queens,Woodhaven,4d0e71bb8d9ca1433529acc5,Don Pollo,South American Restaurant
2926,Queens,Woodhaven,4c675e859cb82d7fb3b493d2,Tropical #1 Restaurant,Latin American Restaurant
2927,Queens,Woodhaven,4c8d389f5e048cfa3bd3d3cd,Caridad Restaurant,Latin American Restaurant
2928,Queens,Woodhaven,4b6b6ee9f964a5207f082ce3,Thailand Kitchen Corp.,Thai Restaurant
2929,Queens,Woodhaven,4db73f110cb6c940bfa47206,New Pops,Restaurant
2930,Queens,Woodhaven,4bf33ea4706e20a15513a898,Pollos Doña Maria,Latin American Restaurant
2931,Queens,Woodhaven,4be7168c2457a593bd87ad15,Boston Market,American Restaurant
2932,Queens,Woodhaven,4e875a18e5fa60dd3dfccdcd,Independence Café,American Restaurant
2933,Queens,Woodhaven,4d8faad5ca75b60c55a019a9,KFC,Fast Food Restaurant
2934,Queens,Woodhaven,4daca97e8154e1a040dc8749,Hong Kong Gourmet,Chinese Restaurant
2935,Queens,Woodhaven,4c55fbb319160f47490815b4,Popeyes Louisiana Kitchen,Southern / Soul Food Restaurant
2936,Queens,Woodhaven,579e8145498ec3cf1ca04dd8,Tahar Halal Thai,Indian Restaurant
2937,Queens,Woodhaven,4bb8c1633db7b713ac90219a,Mama Meena's Family Restaurant,Asian Restaurant
2938,Queens,Woodhaven,56682bb2498e2d8558bb6e79,La Comadre,Mexican Restaurant
2939,Queens,Woodhaven,4de2d82dc65b7a3e212533e6,El Nuevo Triangulo,Latin American Restaurant
2940,Queens,Woodhaven,4d1a8f452a52b60c1899f0ff,Crown Fried Chicken,Restaurant
2941,Queens,Woodhaven,4de06d3ed164e323c7ad25ee,Panda King,Chinese Restaurant
2942,Queens,Woodhaven,4e3f1364b0fb875af8786fcd,Eastern Restaurant,Chinese Restaurant
2943,Queens,Woodhaven,50a03d33e4b051548f079e93,Tajadas Bakery Restaurant,Restaurant
2944,Queens,Woodhaven,4e4cddd8bd413c4cc66cccff,Long River Chinese Restaurant,Chinese Restaurant
2945,Queens,Ozone Park,4e3ef1fab61cb577be8bb2ab,Mia Halal Food,Restaurant
2946,Queens,Ozone Park,4c64cce0508f76b025f0b2a6,El Viejo Yayo,Latin American Restaurant
2947,Queens,Ozone Park,4cb21cebdb32f04db2a7cd4d,Aldo's Pizzeria & Restaurant,Italian Restaurant
2948,Queens,Ozone Park,4c39e32e18e72d7f32dc1af5,Libertad Restaurant,Spanish Restaurant
2949,Queens,Ozone Park,4bc94241511f9521a58cadc7,White Castle,Fast Food Restaurant
2950,Queens,Ozone Park,4b8710adf964a5208cae31e3,Taco Bell,Fast Food Restaurant
2951,Queens,Ozone Park,5603402a498edf3aa8353042,Burger King,Fast Food Restaurant
2952,Queens,Ozone Park,4db326a6fa8c350240c70c1c,Peking House,Chinese Restaurant
2953,Queens,Ozone Park,4e4cdf04bd413c4cc66cd6f9,S & A West Indian Restaurant,Indian Restaurant
2954,Queens,Ozone Park,4c339fc27cc0c9b6e41af29a,Golden Way,Chinese Restaurant
2955,Queens,Ozone Park,56e49e1f498efc6a65da47a3,Viva Mis Empanadas,Mexican Restaurant
2956,Queens,Ozone Park,50c0d2cee4b06fbaef68116b,Fursi Ravioli,Italian Restaurant
2957,Queens,Ozone Park,4c5de5a285a1e21e32db5a11,Good Taste,Chinese Restaurant
2958,Queens,South Ozone Park,505e482fe4b0ad0a3ed7c2e8,Nanking Asian fusion,Thai Restaurant
2959,Queens,South Ozone Park,4ac7e812f964a5207fba20e3,Don Peppe,Italian Restaurant
2960,Queens,South Ozone Park,4da0da7563b5a35d809ddb19,The Legend Cookhouse Guyana Cuisine,Caribbean Restaurant
2961,Queens,South Ozone Park,4d793f73132d8eec4f7815be,G's Restaurant and Bakery,Caribbean Restaurant
2962,Queens,South Ozone Park,4e4e0ec6bd4101d0d7a135bb,McDonald's,Fast Food Restaurant
2963,Queens,South Ozone Park,4c43494bff711b8df0ba1405,Burger King,Fast Food Restaurant
2964,Queens,South Ozone Park,4ca52a0744a8224bd898f73f,J&C Fish Market,Seafood Restaurant
2965,Queens,South Ozone Park,5682cfde498e0a65d524f8dd,chawlas,Indian Restaurant
2966,Queens,South Ozone Park,4e4e3d8bbd4101d0d7a5b330,New Dragon,Chinese Restaurant
2967,Queens,South Ozone Park,4ccf49fe1ac7a1cd71c91292,Peking Express,Chinese Restaurant
2968,Queens,South Ozone Park,4ee8dddb5c5c99a2dc780825,New Kabob Diner,Indian Restaurant
2969,Queens,College Point,55a2e59b498eb8d1daee2268,Mr Dre Kitchen Bar,Latin American Restaurant
2970,Queens,College Point,4cdb41696ad1a093c02ceb56,Canaan Restaurant,Asian Restaurant
2971,Queens,College Point,4d8805b7d85f370481b0c9db,Little Pepper,Chinese Restaurant
2972,Queens,College Point,4d3c9f7ea2e4b1f707f4ea25,Sky Garden @ Spa Castle,Korean Restaurant
2973,Queens,College Point,4b8abd9cf964a520b07d32e3,Mangu Grill,Caribbean Restaurant
2974,Queens,College Point,536a5aea498e3ba5d4e2a870,Pollos a la Brasa Mr. Mario,Latin American Restaurant
2975,Queens,College Point,4bffe248ca1920a1206ced81,Keilly Chinese Restaurant,Chinese Restaurant
2976,Queens,College Point,54a98ec2498e6c1a0a8c8376,Lulu Seafood,Seafood Restaurant
2977,Queens,College Point,4c6038b654ac0f4736f7b421,Akiyama™  Sushi,Japanese Restaurant
2978,Queens,College Point,53861304498e79951451040c,No. 1 Noodle,Asian Restaurant
2979,Queens,College Point,4e4dbf11bd41b76bef9276ca,Akiyama Japanese Gourmet Restaurant,Japanese Restaurant
2980,Queens,Whitestone,4be211e01dd22d7f584993bd,Tasty Grill,Greek Restaurant
2981,Queens,Whitestone,4bf716a85317a5930e72fd7e,Takara Sushi Japanese Restaurant,Japanese Restaurant
2982,Queens,Whitestone,56071182498e48b25409f3b5,Liola Ristorante,Italian Restaurant
2983,Queens,Whitestone,4cf1b6e98333224b19350c8e,Casa Asia Cuisine,Japanese Restaurant
2984,Queens,Whitestone,4ebc34954690a29fd6be2e82,Nonna's Pizzeria and Trattoria,Italian Restaurant
2985,Queens,Whitestone,4ba3d448f964a5200c6438e3,Il Nocello Ristorante,Italian Restaurant
2986,Queens,Whitestone,4b930bc2f964a5203a3134e3,Mr. Pollo #2,South American Restaurant
2987,Queens,Whitestone,4d290280342d6dcb91a7feca,Villagio Ristorante,Italian Restaurant
2988,Queens,Whitestone,4bc1f7b6461576b025907c32,Verdi's of Whitestone,Italian Restaurant
2989,Queens,Whitestone,4c6c31bee6b7b1f7af55a68e,Green Garden Chinese,Asian Restaurant
2990,Queens,Whitestone,4bc8ea7268f976b0654a5c83,Erin's Isle,Restaurant
2991,Queens,Whitestone,4bb674486edc76b0ecf8301c,Pearl Garden,Chinese Restaurant
2992,Queens,Whitestone,4f628efbe4b03be1015fa338,Lotus Pad,Chinese Restaurant
2993,Queens,Bayside,4b801f9df964a520465430e3,Avli Little Greek Tavern,Greek Restaurant
2994,Queens,Bayside,4f1f4996e4b01ff351a7a50c,Ayna Agra Indian Restaurant,Indian Restaurant
2995,Queens,Bayside,5ae11e766a5950002ca80045,Taverna Kyclades,Greek Restaurant
2996,Queens,Bayside,5b73518e5a2c91002cfcb7a7,You Garden Xiao Long Bao,Shanghai Restaurant
2997,Queens,Bayside,539a4ff0498e79c6745baba9,Masala Box,Indian Restaurant
2998,Queens,Bayside,4bb7ca5b1261d13a83e2e798,Papazzio Restaurant,Italian Restaurant
2999,Queens,Bayside,51d9993a498e60ca1676f5e7,Maria's Restaurant,Mediterranean Restaurant
3000,Queens,Bayside,4b09e919f964a5209b1f23e3,Sushi Bell,Sushi Restaurant
3001,Queens,Bayside,552abb67498e7628b339966e,Krave It,American Restaurant
3002,Queens,Bayside,5786d8ba498e9351c7138e12,Sol Bar & Grill,Latin American Restaurant
3003,Queens,Bayside,5669ffe7498edbe082db916f,Sangarita's Tapas Wine,Spanish Restaurant
3004,Queens,Bayside,4b799160f964a52001022fe3,Erawan Thai Cuisine,Thai Restaurant
3005,Queens,Bayside,4d4e0113869cf04dd10ce4ae,Trattoria Thirty Five,Italian Restaurant
3006,Queens,Bayside,4e4c5f9dae60bb501264bd69,Tanko,Asian Restaurant
3007,Queens,Bayside,4b5a7d26f964a520fcc728e3,Bourbon Street Restaurant and Catering,Cajun / Creole Restaurant
3008,Queens,Bayside,4be757c0aecb76b039905a80,Uno Pizzeria & Grill - Bayside,American Restaurant
3009,Queens,Bayside,4b5a51ddf964a520e7bc28e3,Tequila Sunrise,Mexican Restaurant
3010,Queens,Bayside,51ca39db498e3d72a5e15d8a,Thai 101,Thai Restaurant
3011,Queens,Bayside,45b1ee25f964a52097411fe3,Mickey's Place,Sushi Restaurant
3012,Queens,Bayside,4b376138f964a520c24025e3,White Castle,Fast Food Restaurant
3013,Queens,Bayside,4b76cd98f964a5204a602ee3,Veranda,American Restaurant
3014,Queens,Bayside,4babe1e3f964a520e6d13ae3,Cinco De Mayo,Mexican Restaurant
3015,Queens,Bayside,4c8425a0d34ca1436d443c80,Ding Dong,Korean Restaurant
3016,Queens,Bayside,5612d364498e147771d222b4,Sabor Guarani,South American Restaurant
3017,Queens,Bayside,4fd60eb7e4b0a1f007d2aaa5,D'alessandro's Corner Grill,American Restaurant
3018,Queens,Bayside,4c4726dbc047be9abf9b2f79,Mr. Wasabi,Sushi Restaurant
3019,Queens,Bayside,4c7193e2f3279c74b4f2a62d,BonChon Chicken,Korean Restaurant
3020,Queens,Bayside,4bac2209f964a52042e63ae3,Pho 32 & Shabu,Asian Restaurant
3021,Queens,Bayside,539e27b0498e2eba582085ee,masalabox,Indian Restaurant
3022,Queens,Bayside,4b89d531f964a520f54f32e3,Jimmy's Trattoria,Italian Restaurant
3023,Queens,Bayside,4da9c8614b22f071eaa7aefe,넌 짜장 난 짬뽕,Asian Restaurant
3024,Queens,Bayside,5616f678498e26e1cc3828d4,Kenta,Sushi Restaurant
3025,Queens,Bayside,5ae509b96e4650002cefc469,ChiMaMa's Noodle House,Taiwanese Restaurant
3026,Queens,Auburndale,4b96ab2af964a520bfdc34e3,Durso's Pasta & Ravioli Company,Italian Restaurant
3027,Queens,Auburndale,5a822e1f9e0d540546c6ee2c,Pho Che,Vietnamese Restaurant
3028,Queens,Auburndale,4b5cc491f964a5200b4329e3,Gyro World,Greek Restaurant
3029,Queens,Auburndale,4b23d8fbf964a520215b24e3,Mythos,Greek Restaurant
3030,Queens,Auburndale,4b565b29f964a520eb0c28e3,TANG,Korean Restaurant
3031,Queens,Auburndale,4eefef69be7ba3ed7b202455,Arirang,Korean Restaurant
3032,Queens,Auburndale,4bd3578041b9ef3b05f0ffe5,Tong Sam Gyup Goo Yi Restaurant,Korean Restaurant
3033,Queens,Auburndale,4b53e4b4f964a52024ae27e3,Fontana Famous Pizza & Gyro,Modern Greek Restaurant
3034,Queens,Auburndale,4e9a22285503cfce742062a1,Galbi Ma Eul,Korean Restaurant
3035,Queens,Auburndale,4dd9a5cfc65bee535ae8e26f,Pado Sushi Restaurant,Korean Restaurant
3036,Queens,Auburndale,56231f12498e732a612e9896,童年时代 Time Flies Bbq & Bar,Seafood Restaurant
3037,Queens,Auburndale,4c05916a761ac9b6ddb71f74,El Patron Mexican Grill,Mexican Restaurant
3038,Queens,Auburndale,5b3ff966270ee7003906134d,The Sweet Sap,American Restaurant
3039,Queens,Auburndale,5494ec11498e756984273d42,Sangria Tapas & Wine,Tapas Restaurant
3040,Queens,Auburndale,564fd739498e0210364353cf,Ginpachi Sushi Restaurant,Sushi Restaurant
3041,Queens,Auburndale,4b05e38ff964a5202de522e3,Yamato Sushi,Japanese Restaurant
3042,Queens,Auburndale,4b592c1bf964a5200f8028e3,Taco Bell,Fast Food Restaurant
3043,Queens,Auburndale,4afdfe01f964a520d32c22e3,Sushi Village,Sushi Restaurant
3044,Queens,Auburndale,4c49dd1ffbafc9282eb27fdb,Nolbu Sushi,Korean Restaurant
3045,Queens,Auburndale,4b8bff6bf964a5205eb732e3,Gyro Corner,Greek Restaurant
3046,Queens,Auburndale,4bd2147ba8b3a593fc15675f,San Soo Kap San,Korean Restaurant
3047,Queens,Auburndale,53dab92d498e81514ca7472c,Kalamaki GR,Greek Restaurant
3048,Queens,Auburndale,5415d184498ed5a1b577d16c,Thanya,Thai Restaurant
3049,Queens,Auburndale,4cdf457c78ddf04ddd07a098,Myung San,Korean Restaurant
3050,Queens,Auburndale,4c1eb73bb4e62d7fcebade93,Bang Ga Ne Restaurant,Korean Restaurant
3051,Queens,Auburndale,4bf814b25317a5934f1fff7e,Je Ju Do Restaurant,Korean Restaurant
3052,Queens,Auburndale,4bec93d8fd60a5939f403bf1,Gahwa Sulungtang,Korean Restaurant
3053,Queens,Auburndale,4e8b2f17775b3662040325e8,롤리김밥 Rolly Kimbab,Korean Restaurant
3054,Queens,Auburndale,4c005c1334ccc928ef79e1cd,Boston Market,American Restaurant
3055,Queens,Auburndale,4b79ffc4f964a520651e2fe3,Song's Family Food,Korean Restaurant
3056,Queens,Auburndale,4c1b9e9463750f47c524b567,Moon Star,Chinese Restaurant
3057,Queens,Auburndale,4cf1c806cc61a35d2e3d179e,Asian Chef,Chinese Restaurant
3058,Queens,Little Neck,53696c9b498ef94c9f2bc134,Tei Nei Ya,Japanese Restaurant
3059,Queens,Little Neck,4c4786070f5aa59361527e76,Greek Islands,Greek Restaurant
3060,Queens,Little Neck,53794fd211d282a3cce576a2,Little Dumpling 李小籠,Chinese Restaurant
3061,Queens,Little Neck,52d1e8f4498e56474f235066,Lima 33 Restaurant,Peruvian Restaurant
3062,Queens,Little Neck,4bc8f64c0687ef3bda0bd9cc,Aunt Bella's,Italian Restaurant
